0,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
1,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
2,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P
3,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P
4,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
5,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
6,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
7,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
8,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
9,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
10,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
11,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
12,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
13,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
14,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F
15,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F
16,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
17,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
18,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
19,P,P,P,P,P,P,P,P,F,P,P,P,F,F,P,P,P,P,P,F,F,F,F,F,P,P,P,P,P,P,P,P,F,P,P,P,F,F,P,P,P,P,P,F,F,F,F,F,P,P,P,P,P,P,P,P,F,P,P,P,F,F,P,P,P,P,P,F,F,F,F,F
20,P,P,P,P,P,P,P,P,F,P,P,P,F,F,P,P,P,P,P,F,F,F,F,F,P,P,P,P,P,P,P,P,F,P,P,P,F,F,P,P,P,P,P,F,F,F,F,F,P,P,P,P,P,P,P,P,F,P,P,P,F,F,P,P,P,P,P,F,F,F,F,F
21,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
22,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
23,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
24,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
25,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
26,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F
27,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F
28,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
29,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
30,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
31,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P
32,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P
33,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
34,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
35,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
36,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
37,P,P,P,P,P,P,P,P,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
38,P,P,P,P,F,F,F,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,F,F,P,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,P,P,P,P,P
39,P,P,P,P,F,F,F,F,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,P,P,P,P,P
40,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
41,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
42,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
43,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
44,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F
45,F,F,F,F,F,F,F,F,P,P,P,P,F,F,P,P,F,F,F,F,P,P,F,P,P,P,P,P,F,F,P,P,F,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,P,P,F,F,P,P,P,P,F,F,F,F,F,F,F,F
46,F,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,F,F,F,F,P,P,F,P,P,P,P,P,F,F,P,P,F,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,P,P,F,F,P,P,P,P,F,F,F,F,F,P,P,P
47,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,P,P,P
48,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,P,P,P
49,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,P,P,P
50,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,F,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,P,P,P
51,P,P,P,P,P,P,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,P,F,F,F,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,P
52,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,P,F,F,F,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,F,P,P,P,P,F,F,P,P,P
53,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F
54,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F
55,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
56,P,P,P,P,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,P,P,F,F,F,F,F,F,P,P,P,P,F,F,F,F,F,F,F,F,P,P,P,P,P,F,F,F,F,F,F,F
57,P,P,P,P,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,P,P,F,F,F,F,F,F,P,P,P,P,F,F,F,F,F,F,F,F,P,P,P,P,P,F,F,F,F,F,F,F
58,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,P,P,P,P
59,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,P,P,P,P
60,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
61,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
62,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
63,P,P,P,P,F,F,F,F,F,F,F,F,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
64,P,P,P,P,F,F,F,F,F,F,F,F,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,F,F,F,F,P,P,P,F,F,F,F,F,P,P,F,F,F,F,F,F,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,P,P,F,F,P,F,F,F
65,P,P,P,P,P,P,P,P,F,F,F,F,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,P,P,F,F,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,F,F,F,F,P,P,P,P,F,F,F,F,F,F,F,F,F,P,P,P
66,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,P,P,F,F,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,F,F,F,F,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F
67,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,F,F,F
68,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
69,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
70,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F
71,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,P,P,P,P,F,F,F,F
72,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,P,P,P,P,F,F,F,F
73,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F
74,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
75,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
76,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
77,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
78,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,P,P,P,P,F,F,F,F
79,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,F,F,F,F,P,P,P,P,P,F,P,P,F,F,F,F,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,F,F,F,F,F,F,F,F,P,P,P,P,F,F,F,F
80,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,F,F,F,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
81,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P
82,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,F,F,P,P,P,P,F,F,F,F,F,F,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,F,F,F,F,F,F,F,F
83,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,P,P,P,F,F,F,F,F,F,F,F,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,F,F,F,F,F,F,F,F
84,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,F,F,F,F,P,P,F,F,P,P,F,F,P,P,P,F,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,F,F,P,P,F,F,P,P,F,F,P,P,P,F,P,P,P,P,P,P
85,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,P,P,P,P,F,F,F,F,P,P,P,P,P,P,F,F,F,F,F,F,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
86,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,P,P,P,P,F,F,F,F,P,P,P,P,F,F,F,F,F,F,F,F,P,P,F,F,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
87,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,F,F,P,F,F,P,P,F,F,F,F,P,F,P,P,P,F,F,F,F,F,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
88,P,P,P,P,P,P,P,F,P,P,P,P,F,F,P,F,F,P,F,F,P,P,F,F,F,F,P,F,P,P,P,F,F,F,F,F,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
89,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,P,P,P,P,F,F,P,P,P,P,P,P,P,P,F,F,P,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F
90,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,P,P,F,F,P,P,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,F,F,P,F,P,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,P,P
